date,ticker,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,investment_buy,investment_sell,investment_net,dealer_buy,dealer_sell,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net,source
2026-06-05,3587.TW,閎康,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3588.TW,通嘉,177397,233000,-55603,0,0,0,0,0,0,1000,1000,0,1000,1000,0,0,0,0,-55603,TWSE
2026-06-05,3591.TW,艾笛森,551648,454000,97648,0,0,0,0,0,0,14000,15058,-1058,14000,15058,-1058,0,0,0,96590,TWSE
2026-06-05,3592.TW,瑞鼎,221533,247000,-25467,0,0,0,0,5671,-5671,9481,7034,2447,1000,2000,-1000,8481,5034,3447,-28691,TWSE
2026-06-05,3593.TW,力銘,1000,3,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,TWSE
2026-06-05,3594.TW,磐儀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3596.TW,智易,1405000,750763,654237,0,0,0,0,0,0,17588,12112,5476,3000,5000,-2000,14588,7112,7476,659713,TWSE
2026-06-05,3597.TW,映興,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3605.TW,宏致,634000,430375,203625,0,0,0,0,0,0,13000,71964,-58964,7000,8000,-1000,6000,63964,-57964,144661,TWSE
2026-06-05,3607.TW,谷崧,531000,1036000,-505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-505000,TWSE
2026-06-05,3609.TW,三一東林,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3611.TW,鼎翰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3615.TW,安可,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3617.TW,碩天,198150,116301,81849,0,0,0,0,0,0,3371,13412,-10041,3000,6866,-3866,371,6546,-6175,71808,TWSE
2026-06-05,3622.TW,洋華,265000,455000,-190000,0,0,0,0,0,0,15070,8040,7030,3000,5000,-2000,12070,3040,9030,-182970,TWSE
2026-06-05,3623.TW,富晶通,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3624.TW,光頡,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3625.TW,西勝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3628.TW,盈正,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3630.TW,新鉅科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3631.TW,晟楠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3645.TW,達邁,1508250,1928700,-420450,0,0,0,0,0,0,63562,80556,-16994,4000,6000,-2000,59562,74556,-14994,-437444,TWSE
2026-06-05,3646.TW,艾恩特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3652.TW,精聯,69000,42000,27000,0,0,0,0,0,0,2000,0,2000,2000,0,2000,0,0,0,29000,TWSE
2026-06-05,3653.TW,健策,602860,599208,3652,0,0,0,3000,3453,-453,66162,83702,-17540,16000,28400,-12400,50162,55302,-5140,-14341,TWSE
2026-06-05,3661.TW,世芯-KY,574614,627627,-53013,0,0,0,2000,112000,-110000,81370,99447,-18077,2000,11826,-9826,79370,87621,-8251,-181090,TWSE
2026-06-05,3663.TW,鑫科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3665.TW,貿聯-KY,1343616,1203078,140538,0,0,0,256000,68011,187989,71139,88347,-17208,11000,48200,-37200,60139,40147,19992,311319,TWSE
2026-06-05,3666.TW,光耀,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3669.TW,圓展,74170,120000,-45830,0,0,0,0,0,0,4000,13024,-9024,4000,13024,-9024,0,0,0,-54854,TWSE
2026-06-05,3673.TW,TPK-KY,6196100,7111360,-915260,0,0,0,0,0,0,232899,1287069,-1054170,54011,919209,-865198,178888,367860,-188972,-1969430,TWSE
2026-06-05,3675.TW,德微,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3679.TW,新至陞,15000,22000,-7000,0,0,0,0,0,0,1000,2000,-1000,1000,2000,-1000,0,0,0,-8000,TWSE
2026-06-05,3680.TW,家登,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3684.TW,榮昌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3685.TW,元創精密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3686.TW,達能,27000,136000,-109000,0,0,0,0,0,0,1000,1000,0,1000,1000,0,0,0,0,-109000,TWSE
2026-06-05,3687.TW,歐買尬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3689.TW,湧德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3691.TW,碩禾,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3693.TW,營邦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3694.TW,海華,634000,235000,399000,0,0,0,0,0,0,8790,33401,-24611,3000,2684,316,5790,30717,-24927,374389,TWSE
2026-06-05,3701.TW,大眾控,362100,788000,-425900,0,0,0,0,0,0,3000,12117,-9117,3000,2968,32,0,9149,-9149,-435017,TWSE
2026-06-05,3702.TW,大聯大,11068433,2724770,8343663,0,0,0,9000,5549000,-5540000,56027,175447,-119420,41000,132000,-91000,15027,43447,-28420,2684243,TWSE
2026-06-05,3703.TW,欣陸,812000,352000,460000,0,0,0,0,1000,-1000,20291,31000,-10709,20291,31000,-10709,0,0,0,448291,TWSE
2026-06-05,3704.TW,合勤控,2507943,2222120,285823,0,0,0,0,0,0,12065,18000,-5935,11065,18000,-6935,1000,0,1000,279888,TWSE
2026-06-05,3705.TW,永信,94000,20000,74000,0,0,0,0,0,0,1000,0,1000,0,0,0,1000,0,1000,75000,TWSE
2026-06-05,3706.TW,神達,11501061,10985317,515744,0,0,0,5000,23000,-18000,664765,2389534,-1724769,70000,966178,-896178,594765,1423356,-828591,-1227025,TWSE
2026-06-05,3707.TW,漢磊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3708.TW,上緯投控,74500,362000,-287500,0,0,0,12000,0,12000,3000,66535,-63535,3000,5000,-2000,0,61535,-61535,-339035,TWSE
2026-06-05,3709.TW,鑫聯大投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3710.TW,連展投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3711.TW,日月光投控,10999890,11850400,-850510,0,0,0,237522,944587,-707065,1201310,1022669,178641,207000,184565,22435,994310,838104,156206,-1378934,TWSE
2026-06-05,3712.TW,永崴投控,478020,342000,136020,0,0,0,0,0,0,17000,12731,4269,12000,9731,2269,5000,3000,2000,140289,TWSE
2026-06-05,3713.TW,新晶投控,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,3714.TW,富采,3993039,5048250,-1055211,0,0,0,0,0,0,309791,512072,-202281,246156,416100,-169944,63635,95972,-32337,-1257492,TWSE
2026-06-05,3715.TW,定穎投控,1535082,1704820,-169738,0,0,0,0,0,0,257622,286766,-29144,4000,23000,-19000,253622,263766,-10144,-198882,TWSE
2026-06-05,3716.TW,中化控股,264001,124555,139446,0,0,0,0,0,0,7000,12000,-5000,7000,12000,-5000,0,0,0,134446,TWSE
2026-06-05,3717.TW,聯嘉投控,163592,609000,-445408,0,0,0,0,0,0,27000,5000,22000,27000,5000,22000,0,0,0,-423408,TWSE
2026-06-05,4102.TW,永日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4104.TW,佳醫,40616,41000,-384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-384,TWSE
2026-06-05,4105.TW,東洋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4106.TW,雃博,21000,10000,11000,0,0,0,0,0,0,2000,4599,-2599,2000,4599,-2599,0,0,0,8401,TWSE
2026-06-05,4107.TW,邦特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4108.TW,懷特,74000,12000,62000,0,0,0,0,0,0,0,1000,-1000,0,1000,-1000,0,0,0,61000,TWSE
2026-06-05,4109.TW,加捷生醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4111.TW,濟生,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4113.TW,聯上,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4114.TW,健喬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4116.TW,明基醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4119.TW,旭富,101000,54000,47000,0,0,0,0,0,0,11000,10000,1000,11000,10000,1000,0,0,0,48000,TWSE
2026-06-05,4120.TW,友華,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4121.TW,優盛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4123.TW,晟德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4126.TW,太醫,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4127.TW,天良,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4128.TW,中天,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4129.TW,聯合,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4130.TW,健亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4133.TW,亞諾法,41000,132000,-91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91000,TWSE
2026-06-05,4137.TW,麗豐-KY,310540,83726,226814,0,0,0,0,0,0,23440,11001,12439,23440,11001,12439,0,0,0,239253,TWSE
2026-06-05,4138.TW,曜亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4139.TW,馬光-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4142.TW,國光生,492000,205919,286081,0,0,0,0,0,0,8000,14393,-6393,8000,14042,-6042,0,351,-351,279688,TWSE
2026-06-05,4147.TW,中裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4148.TW,全宇生技-KY,3000,5000,-2000,0,0,0,0,0,0,0,3000,-3000,0,3000,-3000,0,0,0,-5000,TWSE
2026-06-05,4153.TW,鈺緯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4154.TW,樂威科-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4155.TW,訊映,250000,318247,-68247,0,0,0,0,0,0,3000,16000,-13000,3000,16000,-13000,0,0,0,-81247,TWSE
2026-06-05,4157.TW,太景*-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4160.TW,訊聯基因,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4161.TW,聿新科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4162.TW,智擎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4163.TW,鐿鈦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4164.TW,承業醫,279010,216000,63010,0,0,0,0,0,0,11000,12001,-1001,11000,12001,-1001,0,0,0,62009,TWSE
2026-06-05,4166.TW,友霖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4167.TW,松瑞藥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4168.TW,醣聯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4169.TW,泰宗,20000,32000,-12000,0,0,0,0,0,0,0,15000,-15000,0,15000,-15000,0,0,0,-27000,TWSE
2026-06-05,4171.TW,瑞基,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4173.TW,久裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4174.TW,浩鼎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4175.TW,杏一,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4178.TW,永笙-KY,65000,45000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,TWSE
2026-06-05,4188.TW,安克,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4190.TW,佐登-KY,28000,6000,22000,0,0,0,0,0,0,0,7000,-7000,0,7000,-7000,0,0,0,15000,TWSE
2026-06-05,4195.TW,基米-創,28000,85000,-57000,0,0,0,0,0,0,5000,5000,0,0,0,0,5000,5000,0,-57000,TWSE
2026-06-05,4205.TW,中華食,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4207.TW,環泰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4303.TW,信立,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4304.TW,勝昱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4306.TW,炎洲,1015000,482100,532900,0,0,0,0,0,0,0,7000,-7000,0,7000,-7000,0,0,0,525900,TWSE
2026-06-05,4401.TW,東隆興,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4402.TW,郡都開發,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4413.TW,飛寶企業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4414.TW,如興,173000,82000,91000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91000,TWSE
2026-06-05,4416.TW,三圓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4417.TW,金洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4420.TW,光明,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4426.TW,利勤,148000,844000,-696000,0,0,0,0,0,0,7000,25272,-18272,7000,25272,-18272,0,0,0,-714272,TWSE
2026-06-05,4430.TW,耀億,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4432.TW,銘旺實,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4433.TW,興采,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4438.TW,廣越,16000,38000,-22000,0,0,0,0,0,0,6037,7000,-963,6037,7000,-963,0,0,0,-22963,TWSE
2026-06-05,4439.TW,冠星-KY,6000,7000,-1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1000,TWSE
2026-06-05,4440.TW,宜新實業,10000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,TWSE
2026-06-05,4441.TW,振大環球,8617,33160,-24543,0,0,0,0,0,0,3000,1000,2000,3000,1000,2000,0,0,0,-22543,TWSE
2026-06-05,4442.TW,竣邦-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4503.TW,金雨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4506.TW,崇友,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4510.TW,高鋒,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4513.TW,福裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4523.TW,永彰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4526.TW,東台,2897325,3408026,-510701,0,0,0,0,0,0,21274,144724,-123450,5000,13000,-8000,16274,131724,-115450,-634151,TWSE
2026-06-05,4527.TW,方土霖,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4528.TW,江興鍛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4529.TW,淳紳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4530.TW,宏易,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4532.TW,瑞智,581000,587500,-6500,0,0,0,0,31824,-31824,11000,54000,-43000,8000,40000,-32000,3000,14000,-11000,-81324,TWSE
2026-06-05,4533.TW,協易機,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4534.TW,慶騰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4535.TW,至興,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4536.TW,拓凱,94000,29000,65000,0,0,0,0,0,0,10718,2000,8718,1000,2000,-1000,9718,0,9718,73718,TWSE
2026-06-05,4538.TW,大詠城,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4540.TW,全球傳動,1813210,2974000,-1160790,0,0,0,0,0,0,37000,37891,-891,37000,37891,-891,0,0,0,-1161681,TWSE
2026-06-05,4541.TW,晟田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4542.TW,科嶠,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4543.TW,萬在,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4545.TW,銘鈺,284000,78000,206000,0,0,0,0,0,0,4000,4000,0,4000,4000,0,0,0,0,206000,TWSE
2026-06-05,4549.TW,桓達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4550.TW,長佳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4551.TW,智伸科,580220,459230,120990,0,0,0,0,192000,-192000,15000,13000,2000,6000,7000,-1000,9000,6000,3000,-69010,TWSE
2026-06-05,4552.TW,力達-KY,20000,16000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,TWSE
2026-06-05,4554.TW,橙的,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4555.TW,氣立,244702,209000,35702,0,0,0,0,0,0,3000,4320,-1320,3000,4320,-1320,0,0,0,34382,TWSE
2026-06-05,4556.TW,旭然,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4557.TW,永新-KY,36000,33000,3000,0,0,0,0,0,0,1000,5000,-4000,1000,5000,-4000,0,0,0,-1000,TWSE
2026-06-05,4558.TW,寶緯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4560.TW,強信-KY,210000,239000,-29000,0,0,0,0,0,0,2000,10000,-8000,2000,10000,-8000,0,0,0,-37000,TWSE
2026-06-05,4561.TW,健椿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4562.TW,穎漢,939000,1028000,-89000,0,0,0,0,0,0,7000,7806,-806,7000,7806,-806,0,0,0,-89806,TWSE
2026-06-05,4563.TW,百德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4564.TW,元翎,195000,250000,-55000,0,0,0,0,0,0,19000,18075,925,19000,18075,925,0,0,0,-54075,TWSE
2026-06-05,4566.TW,時碩工業,238030,345342,-107312,0,0,0,0,0,0,3000,2366,634,3000,2366,634,0,0,0,-106678,TWSE
2026-06-05,4568.TW,科際精密,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4569.TW,六方科-KY,14000,21050,-7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7050,TWSE
2026-06-05,4571.TW,鈞興-KY,321030,433000,-111970,0,0,0,0,0,0,5536,6179,-643,4000,4167,-167,1536,2012,-476,-112613,TWSE
2026-06-05,4572.TW,駐龍,1026,1000,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,TWSE
2026-06-05,4576.TW,大銀微系統,944170,998000,-53830,0,0,0,0,0,0,30703,68061,-37358,15000,26142,-11142,15703,41919,-26216,-91188,TWSE
2026-06-05,4577.TW,達航科技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4580.TW,捷流閥業,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4582.TW,聚恆-創,30000,83000,-53000,0,0,0,0,0,0,9000,3000,6000,0,0,0,9000,3000,6000,-47000,TWSE
2026-06-05,4583.TW,台灣精銳,31058,44000,-12942,0,0,0,0,0,0,1000,4842,-3842,1000,3000,-2000,0,1842,-1842,-16784,TWSE
2026-06-05,4584.TW,君帆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4585.TW,達明,92000,154000,-62000,0,0,0,0,0,0,8456,9245,-789,0,983,-983,8456,8262,194,-62789,TWSE
2026-06-05,4588.TW,玖鼎電力,75100,67000,8100,0,0,0,0,0,0,1000,1534,-534,1000,1534,-534,0,0,0,7566,TWSE
2026-06-05,4590.TW,富田-創,68000,37000,31000,0,0,0,0,0,0,756,1000,-244,0,1000,-1000,756,0,756,30756,TWSE
2026-06-05,4702.TW,中美實,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4707.TW,磐亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4711.TW,永純,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4714.TW,永捷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4716.TW,大立,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4720.TW,德淵,1531311,2895601,-1364290,0,0,0,0,509,-509,7000,36637,-29637,7000,36637,-29637,0,0,0,-1394436,TWSE
2026-06-05,4721.TW,美琪瑪,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4722.TW,國精化,45140,56000,-10860,0,0,0,0,0,0,14230,25112,-10882,10230,3369,6861,4000,21743,-17743,-21742,TWSE
2026-06-05,4726.TW,永昕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4728.TW,雙美,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4729.TW,熒茂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4735.TW,豪展,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4736.TW,泰博,110000,22000,88000,0,0,0,0,0,0,2000,0,2000,2000,0,2000,0,0,0,90000,TWSE
2026-06-05,4737.TW,華廣,26000,38000,-12000,0,0,0,0,0,0,3000,4000,-1000,3000,4000,-1000,0,0,0,-13000,TWSE
2026-06-05,4739.TW,康普,1323524,1757463,-433939,0,0,0,0,0,0,227914,65387,162527,49000,17573,31427,178914,47814,131100,-271412,TWSE
2026-06-05,4741.TW,泓瀚,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4743.TW,合一,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4744.TW,皇將,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4745.TW,合富-KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4746.TW,台耀,240000,141140,98860,0,0,0,0,0,0,3824,493,3331,1000,0,1000,2824,493,2331,102191,TWSE
2026-06-05,4747.TW,強生,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4749.TW,新應材,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4754.TW,國碳科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4755.TW,三福化,293229,206000,87229,0,0,0,0,0,0,3000,5669,-2669,3000,4000,-1000,0,1669,-1669,84560,TWSE
2026-06-05,4760.TW,勤凱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4763.TW,材料*-KY,1679915,2971233,-1291318,0,0,0,0,9346,-9346,44627,249509,-204882,20000,29000,-9000,24627,220509,-195882,-1505546,TWSE
2026-06-05,4764.TW,雙鍵,920944,457000,463944,0,0,0,0,0,0,29612,34419,-4807,1000,4000,-3000,28612,30419,-1807,459137,TWSE
2026-06-05,4766.TW,南寶,173000,117702,55298,0,0,0,15000,0,15000,5000,11575,-6575,2000,4000,-2000,3000,7575,-4575,63723,TWSE
2026-06-05,4768.TW,晶呈科技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-05,4770.TW,上品,196164,176000,20164,0,0,0,0,0,0,2049,93275,-91226,1000,3090,-2090,1049,90185,-89136,-71062,TWSE
2026-06-05,4771.TW,望隼,73329,276000,-202671,0,0,0,0,0,0,4000,1000,3000,4000,1000,3000,0,0,0,-199671,TWSE
